City,EduID,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address,
BARAMULA,1021803066,2015-16,GPS NASEEM BAGH,SOPORE,CHANKHAN, SOPORE,Jammu and Kashmir,193201,,,,,,,,,,
BARAMULA,1021803067,2015-16,GPS HUMLUNA,SOPORE,GMS BABAYOUSUF, SOPORE,Jammu and Kashmir,193201,,,,,,,,,,
REASI,1211301805,2015-16,PS CHAMBA,MAHORE,GMS MAHORE,BUDHAN,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1211301806,2015-16,PS DALLU,MAHORE,GMS JAMESLAN,BUDHAN,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1211301807,2015-16,PS GALDOON,MAHORE,GHSS GULAB GARH,BUDHAN,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301808,2015-16,MS BUDHAN,MAHORE,GHSS GULAB GARH,BUDHAN,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1210300403,2015-16,PS BAGAIE,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210300404,2015-16,MS SUKSAR,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210300405,2015-16,PS KALLA BAN,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210300406,2015-16,PS KHORE,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185133,,,,,,,,,,
REASI,1210300407,2015-16,MS SUNGRI,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1211902301,2015-16,MS GRAN,REASI,HS AGHAR JITTO,GARN,Jammu and Kashmir,182301,,,,,,,,,,
REASI,1210300419,2015-16,PS TAJHAR,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210300420,2015-16,PS UDHARI,CHASSANA,MS MORAMAL,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210300421,2015-16,PS CHAKLI,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210300422,2015-16,PS DHARIBAN,CHASSANA,MS KUNDERDHAN,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
BARAMULA,1022101725,2015-16,BPS KHADI NAMBLA,URI,HS NAMBLA ,NAMBLA,Jammu and Kashmir,193123,,,,,,,,,,
BARAMULA,1022101726,2015-16,BPS NAJAR MOHALLAH,URI,GPS NAMBLA-A,NAMBLA,Jammu and Kashmir,193123,,,,,,,,,,
BARAMULA,1022101728,2015-16,UPPER KROYIEN,URI,GPS NAMBLA-A,NAMBLA,Jammu and Kashmir,193123,,,,,,,,,,
BARAMULA,1022102001,2015-16,BMS SOKER,URI, BMS URI,SOKAR URI,Jammu and Kashmir,193123,,,,,,,,,,
REASI,1211301809,2015-16,PS GACHA NARI,MAHORE,GMS BUDDAN,BUDHAN,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1211902804,2015-16,VIVEKA NANDA P S KARUA,REASI,HS AGHAR JITTO,KARUA,Jammu and Kashmir,182301,,,,,,,,,,
REASI,1211902805,2015-16,NEWBAL NIKETAN KARUA,REASI,HS SIRLA BHAGA,KARUA,Jammu and Kashmir,182311,,,,,,,,,,
REASI,1211902901,2015-16,MS KARYANEE,REASI,HS SIRLA BHAGA,KARYANEE,Jammu and Kashmir,182311,,,,,,,,,,
REASI,1211903001,2015-16,MS KAYALA,REASI,PS REASI,KAYALA,Jammu and Kashmir,182311,,,,,,,,,,
GANDERBAL,1191301009,2015-16,KGBV (MODLE II) WALIWAR,TULMULLA,PS WALTLAR,CHOONT WALIWAR,Jammu and Kashmir,191131,,,,,,,,,,
GANDERBAL,1191301010,2015-16,PS CHOWDERY BAGH CHOONT WAR,TULMULLA,PS WALTLAR,CHOONT WALIWAR,Jammu and Kashmir,191131,,,,,,,,,,
KARGIL,1080500405,2015-16,GMS RONG SHAKAR,CHIKTAN,MS SANJUK,SHAKAR,Jammu and Kashmir,194109,,,,,,,,,,
RAMBAN,1181001132,2015-16,Govt. PS Paja Kallah Dachan,GOOL,UPS BANDHEDA (DABBER),GOOL,Jammu and Kashmir,182144,,,,,,,,,,
REASI,1210300423,2015-16,PS UPPER KHOUR,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185133,,,,,,,,,,
REASI,1210300424,2015-16,PS UPPER SUNGRI,CHASSANA,MS SUNGRI,CHANNA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210300501,2015-16,HSS GOTA,CHASSANA,MS KUNDERDHAN,CHASSANA,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210300502,2015-16,MS CHASSANA,CHASSANA,MS KUNDERDHAN,CHASSANA,Jammu and Kashmir,185233,,,,,,,,,,
BARAMULA,1022102102,2015-16,BMS BANDI BRAHMINA,URI,GHS LAGAMA,BANDI BRAHMANA,Jammu and Kashmir,193123,,,,,,,,,,
BARAMULA,1022102103,2015-16,GPS BANDI,URI,GHS LAGAMA,BANDI BRAHMANA,Jammu and Kashmir,193123,,,,,,,,,,
BARAMULA,1022102104,2015-16,BPS DEYAR BANDI,URI,GHS LAGAMA,BANDI BRAHMANA,Jammu and Kashmir,193123,,,,,,,,,,
BARAMULA,1022102105,2015-16,PS LOWERBANDI,URI,GHS LAGAMA,BANDI BRAHMANA,Jammu and Kashmir,193123,,,,,,,,,,
BARAMULA,1022102201,2015-16,BPS BATANG,URI,GHS LAGAMA,LALGAM,Jammu and Kashmir,193123,,,,,,,,,,
GANDERBAL,1191302902,2015-16,MPS PARAYPORA,TULMULLA,MS SHAIRPATHRI,SEHPORA,Jammu and Kashmir,191131,,,,,,,,,,
RAMBAN,1181001115,2015-16,M.S.E Gool (HS),GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001118,2015-16,Govt. PS Sainawali,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001119,2015-16,Govt. PS Bakan,GOOL,UPS BANDHEDA (DABBER),GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001120,2015-16,Govt. PS Ghratmore,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001133,2015-16,Daffodil Public School (PS),GOOL,UPS BANDHEDA (DABBER),GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001134,2015-16,Govt. PS Charli,GOOL,UPS BANDHEDA (DABBER),GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001201,2015-16,Govt. HS Ghagra ,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001203,2015-16,Govt. UPS Zanafari,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
REASI,1210300503,2015-16,GMS GOTA,CHASSANA,MS KUNDERDHAN,CHASSANA,Jammu and Kashmir,185133,,,,,,,,,,
RAMBAN,1181001214,2015-16,Govt. PS Gund ,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
GANDERBAL,1191301008,2015-16,MPS KRISHNAR CHOUNTWALIWAR,TULMULLA,PS WALTLAR,CHOONT WALIWAR,Jammu and Kashmir,191131,,,,,,,,,,
RAMBAN,1180500702,2015-16,Govt. HS Bass,UKHRAL,MS BASS,POGAL,Jammu and Kashmir,182145,,,,,,,,,,
BARAMULA,1022102301,2015-16,BMS LAGAMA,URI,GHS LAGAMA,URI TOWN,Jammu and Kashmir,193123,,,,,,,,,,
RAMBAN,1181001408,2015-16,Govt. PS Adda Hara,GOOL,MS GOOL,KALIMASTA,Jammu and Kashmir,182144,,,,,,,,,,
GANDERBAL,1191103104,2015-16,PHOOL BAN SCHOOL FATEHPORA,GANDERBAL,BMS DODERHAMA,7- FATEHPORA,Jammu and Kashmir,191201,,,,,,,,,,
GANDERBAL,1191103105,2015-16,PS GANIE MOHALLA FATEHPORA,GANDERBAL,BMS DODERHAMA,7- FATEHPORA,Jammu and Kashmir,191201,,,,,,,,,,
RAMBAN,1181001121,2015-16,Govt. PS Dutter,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001122,2015-16,Govt. UPS Kharpura,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001123,2015-16,Govt. PS Sibba ,GOOL,UPS BANDHEDA (DABBER),GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001124,2015-16,Govt. PS Malikpura ,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001204,2015-16,Govt. PS Buttas,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001205,2015-16,Govt. PS Chunna,GOOL,HS DHARAM,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001206,2015-16,Govt. PS Lahani ,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001207,2015-16,Govt. UPS (G) Gagarsullah ,GOOL,HS DHARAM,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001208,2015-16,Govt. PS Lowergagra ,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001301,2015-16,Govt. HS Ind ,GOOL,HS CHACHAWAH,IND,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001302,2015-16,Govt. PS Sosal,GOOL,HS CHACHAWAH,IND,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001303,2015-16,Govt. UPS (G) Ind ,GOOL,HS CHACHAWAH,IND,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001304,2015-16,Govt. UPS (G) Maswah ,GOOL,HS CHACHAWAH,IND,Jammu and Kashmir,182144,,,,,,,,,,
GANDERBAL,1191503904,2015-16,MPS DUMKHA,KANGAN,MS MARGUND,SATROONA,Jammu and Kashmir,191202,,,,,,,,,,
GANDERBAL,1191503905,2015-16,KGBV [MODEL-I] SATRINA,KANGAN,MS MARGUND,SATROONA,Jammu and Kashmir,191202,,,,,,,,,,
GANDERBAL,1191503906,2015-16,PS BAKTOORI MOHALLA SATRINA-B,KANGAN,MS MARGUND,SATROONA,Jammu and Kashmir,191202,,,,,,,,,,
GANDERBAL,1191504001,2015-16,MS TANGCHATTER,KANGAN,BMS AKHAL,TANGCHATER,Jammu and Kashmir,191202,,,,,,,,,,
GANDERBAL,1191504002,2015-16,PS BATPORA,KANGAN,BMS AKHAL,TANGCHATER,Jammu and Kashmir,191202,,,,,,,,,,
RAMBAN,1181001125,2015-16,Govt. PS Bass,GOOL,UPS BANDHEDA (DABBER),GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001126,2015-16,Govt. HSS Gool,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,ChIJIRhI4VrgHTkR2ier1b9vWNc,A,VILLAGE_NAME,gool,Government higher secondary school gool,"Gool, Jammu and Kashmir 182144",
RAMBAN,1181001127,2015-16,Govt. PS Upper Jaman,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001128,2015-16,Govt. KGBV Gool,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001209,2015-16,Govt. PS Peer Mohalla ,GOOL,HS DHARAM,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001210,2015-16,Govt. PS Baj Gundi,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001211,2015-16,Govt. UPS Zuthnal ,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001212,2015-16,Govt. PS Dhaka ,GOOL,HS GOYEE,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001305,2015-16,Govt. PS Perry ,GOOL,HS CHACHAWAH,IND,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001306,2015-16,Govt. UPS Nekabass,GOOL,HS CHACHAWAH,IND,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001307,2015-16,Govt. PS Peswa,GOOL,HS CHACHAWAH,IND,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001401,2015-16,Govt. HS Hara,GOOL,MS GOOL,KALIMASTA,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001402,2015-16,Govt. UPS Upper Hara,GOOL,MS GOOL,KALIMASTA,Jammu and Kashmir,182144,,,,,,,,,,
GANDERBAL,1191504101,2015-16,HS WANGETH,KANGAN,BMS KHATEE WANGETH,WANGETH,Jammu and Kashmir,191202,,,,ChIJMSBY0m1_4TgRfcBTVBGUdgQ,B,Pincode,191202,High School Kachnambal,"Babanagree Rd, Kacha Nambal, Jammu and Kashmir 191202",
GANDERBAL,1191504102,2015-16,PS MAIN WANGETH,KANGAN,BMS KHATEE WANGETH,WANGETH,Jammu and Kashmir,191202,,,,,,,,,,
GANDERBAL,1191504103,2015-16,MPS CHAIRNARD WANGATH,KANGAN,BMS KHATEE WANGETH,WANGETH,Jammu and Kashmir,191202,,,,,,,,,,
GANDERBAL,1191504104,2015-16,PS DESHADI,KANGAN,BMS KHATEE WANGETH,WANGETH,Jammu and Kashmir,191202,,,,,,,,,,
RAMBAN,1181001129,2015-16,Govt. PS Jawad Nagar,GOOL,MS GOOL,GOOL,Jammu and Kashmir,182144,,,,,,,,,,
REASI,1210301103,2015-16,HS BHER,CHASSANA,MS KUNDERDHAN,KUNDER DHAN,Jammu and Kashmir,185233,,,,,,,,,,
GANDERBAL,1191101604,2015-16,BABA ADULLAH SINDHBAL,GANDERBAL,MS GOGJIGUND,HATBARA,Jammu and Kashmir,191131,,,,,,,,,,
GANDERBAL,1191101605,2015-16,J.N.V. GANDERBAL,GANDERBAL,MS GOGJIGUND,HATBARA,Jammu and Kashmir,191131,,,,ChIJGRCQnY2c4TgRI9K2-GbbzmY,B,Locality,ganderbal,Jawahar Navodya Vidyalaya,"Ganderbal, Jammu and Kashmir 191131",
GANDERBAL,1191101606,2015-16,PS KASTOORIPORA,GANDERBAL,MS GOGJIGUND,HATBARA,Jammu and Kashmir,191131,,,,,,,,,,
RAMBAN,1181001213,2015-16,Govt. PS Dadu Mohalla ,GOOL,HS DHARAM,GUNDI,Jammu and Kashmir,182144,,,,,,,,,,
REASI,1210300601,2015-16,MS CHANDYAL KOTE,CHASSANA,MS MAMANKOTE,CHANDYAL KOTE,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210701604,2015-16,PS LOWER GABBER,CHINKAH,MS BAGLI,GABBAR,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210701605,2015-16,PS PATHA,CHINKAH,MS BAGLI,GABBAR,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210701606,2015-16,PS DWARIAN,CHINKAH,MS BAGLI,GABBAR,Jammu and Kashmir,182313,,,,,,,,,,
RAMBAN,1181001403,2015-16,Govt. UPS Khakshala,GOOL,HS GOYEE,KALIMASTA,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001404,2015-16,Govt. UPS Kalimasta,GOOL,HS GOYEE,KALIMASTA,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001405,2015-16,Govt. PS Khanass,GOOL,HS DHARAM,KALIMASTA,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1181001406,2015-16,Govt. PS Dogain,GOOL,HS DHARAM,KALIMASTA,Jammu and Kashmir,182144,,,,,,,,,,
RAMBAN,1180500811,2015-16,Govt. PS Ramla,UKHRAL,GPS SENABATHI,PARISTAN,Jammu and Kashmir,182145,,,,,,,,,,
RAMBAN,1180500901,2015-16,Govt. UPS Bunigam,UKHRAL,UPS BONIGAM,PANCHAL,Jammu and Kashmir,182145,,,,,,,,,,
RAMBAN,1180500902,2015-16,Govt. UPS Barthyal,UKHRAL,MS UKHRAL,PANCHAL,Jammu and Kashmir,182145,,,,,,,,,,
RAMBAN,1180500904,2015-16,Govt. PS Chapran,UKHRAL,MS UKHRAL,PANCHAL,Jammu and Kashmir,182145,,,,,,,,,,
RAMBAN,1180500905,2015-16,Govt. PS Jarnal,UKHRAL,MS UKHRAL,PANCHAL,Jammu and Kashmir,182145,,,,,,,,,,
GANDERBAL,1191101607,2015-16,PS SHAH MOHALLA SINDHBAL,GANDERBAL,MS GOGJIGUND,HATBARA,Jammu and Kashmir,191131,,,,,,,,,,
GANDERBAL,1191101701,2015-16,BHS KUJJAR,GANDERBAL,BMS DODERHAMA,KUJJAR,Jammu and Kashmir,191201,,,,,,,,,,
GANDERBAL,1191101702,2015-16,MPS SHEIKHBONI,GANDERBAL,BMS DODERHAMA,KUJJAR,Jammu and Kashmir,191131,,,,,,,,,,
GANDERBAL,1191101703,2015-16,BABA SHAKURUDDIN KUJJAR,GANDERBAL,BMS DODERHAMA,KUJJAR,Jammu and Kashmir,191201,,,,,,,,,,
REASI,1210701701,2015-16,HS GARHI,CHINKAH,HS GARHI,GARHI,Jammu and Kashmir,182313,,,,ChIJke6UYr_SHTkRZBdFt0WtAQA,A,VILLAGE_NAME,garhi,Princeton English Academy,"Hebron , Ammunition Morh, Garhi, Udhampur, Jammu and Kashmir 182121",
REASI,1210701702,2015-16,MS SAI,CHINKAH,MS BAGLI,GARHI,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210701703,2015-16,MS KHADHAR,CHINKAH,MS BAGLI,GARHI,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210701704,2015-16,MS GUNDI,CHINKAH,MS BAGLI,GARHI,Jammu and Kashmir,182313,,,,,,,,,,
RAMBAN,1181001407,2015-16,Govt. PS Hill Naka,GOOL,MS GOOL,KALIMASTA,Jammu and Kashmir,182144,,,,,,,,,,
REASI,1210300710,2015-16,PS SHRI TUND,CHASSANA,MS BADDER,CHASSOTE,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210702102,2015-16,PS PRANKA JIJ,CHINKAH,MS BAGLI,JIJ,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210702103,2015-16,PS BALANGI,CHINKAH,MS BAGLI,JIJ,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210702104,2015-16,PS BARYANA,CHINKAH,MS BAGLI,JIJ,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210300804,2015-16,PS SHOLIAIN,CHASSANA,MS MANJIKOTE,DANDA KOTE,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210302101,2015-16,HS SHAKARI,CHASSANA,MS SHAKARI,SHAKARI,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210302102,2015-16,HS THARAL,CHASSANA,MS SHAKARI,SHAKARI,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210302103,2015-16,GPS BARA,CHASSANA,MS SHAKARI,SHAKARI,Jammu and Kashmir,185233,,,,,,,,,,
GANDERBAL,1191101704,2015-16,PS CHANAPORA RAKHI KUJJAR,GANDERBAL,BMS DODERHAMA,KUJJAR,Jammu and Kashmir,191201,,,,,,,,,,
REASI,1210700501,2015-16,MS BEOTA,CHINKAH,THAKRAKOTE,BEOTA,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210700602,2015-16,PS BERIGALLA,CHINKAH,THAKRAKOTE,BERI GALA,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210700701,2015-16,MS BAKAL,CHINKAH,MS BAKAL,BAKAL,Jammu and Kashmir,182311,,,,,,,,,,
REASI,1210700702,2015-16,PS KHERMANDI,CHINKAH,MS BAKAL,BAKAL,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210701705,2015-16,PS PLAPARI,CHINKAH,MS CHINKAH,GARHI,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1211301308,2015-16,GMS GUNDHI,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301309,2015-16,GPS CHANNI,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301310,2015-16,GMS NEERAM,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301311,2015-16,MMS BHALL,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1210702105,2015-16,MS BAGANSAL,CHINKAH,MS BAGLI,JIJ,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210702106,2015-16,MPS PANJI MAL,CHINKAH,MS BAGLI,JIJ,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210702107,2015-16,PS LARH KUMBA,CHINKAH,MS BAGLI,JIJ,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210702108,2015-16,PS SANGRI,CHINKAH,MS BAGLI,JIJ,Jammu and Kashmir,182311,,,,,,,,,,
REASI,1210302104,2015-16,PS HALLA,CHASSANA,MS SHAKARI,SHAKARI,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210302105,2015-16,MS KALLA,CHASSANA,MS SHAKARI,SHAKARI,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210302106,2015-16,MS NANDOLI,CHASSANA,MS SHAKARI,SHAKARI,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1210302107,2015-16,HS KOTLI,CHASSANA,MS SHAKARI,SHAKARI,Jammu and Kashmir,185233,,,,ChIJq1t88_xwHjkRmoH1eaJg3uM,C,City,reasi,Trikuta Shiksha Niketan High School Reasi,"Reasi, Jammu and Kashmir",
REASI,1210700703,2015-16,PS LAPRITHER,CHINKAH,MS BAKAL,BAKAL,Jammu and Kashmir,182311,,,,,,,,,,
REASI,1210700704,2015-16,PS PHANDHAR,CHINKAH,MS BAKAL,BAKAL,Jammu and Kashmir,182311,,,,,,,,,,
REASI,1210700801,2015-16,MS BLADDA,CHINKAH,MS BAKAL,BALLADA,Jammu and Kashmir,182311,,,,,,,,,,
REASI,1210700901,2015-16,HS CHINKAH,CHINKAH,MS CHINKAH,CHINKAH,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1211301314,2015-16,PS GORLA,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301316,2015-16,PS LOWER DHAKA,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301317,2015-16,PS UPPER ANGRALAH,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301318,2015-16,PS LOWER NEERAM,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1210702109,2015-16,PS DIDAR,CHINKAH,MS BAGLI,JIJ,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1211301402,2015-16,PS DADNI,MAHORE,GHS LAR,SHADOLE,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301403,2015-16,PS ACHDRAGH,MAHORE,GHS LAR,SHADOLE,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301404,2015-16,MS BERIBEKH,MAHORE,GHS LAR,SHADOLE,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301405,2015-16,PS CHACHANWAG,MAHORE,GHS LAR,SHADOLE,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1210302108,2015-16,MS DARANGA,CHASSANA,MS SHAKARI,SHAKARI,Jammu and Kashmir,185233,,,,,,,,,,
REASI,1211300604,2015-16,PS B P SCHOOL,MAHORE,GHSS GULAB GARH,GULAB GARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211300605,2015-16,PS DUSSALLA,MAHORE,GHSS GULAB GARH,GULAB GARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211300606,2015-16,PS HILL KANDOORA,MAHORE,GHSS GULAB GARH,GULAB GARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211300607,2015-16,MS SHEIKH PURA,MAHORE,GHSS GULAB GARH,GULAB GARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1210701001,2015-16,PS CHAKAL SALTA,CHINKAH,MS BAGLI,CHAKAL SALTA,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1210703402,2015-16,PS NAR KOTE,CHINKAH,PS CHAKALWALA,NAR KOTE,Jammu and Kashmir,182313,,,,,,,,,,
REASI,1211301321,2015-16,PS BHAT MOHALLA,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301322,2015-16,PS BHAT MOHALLA ANGRALAH,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301323,2015-16,PS SULI,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301319,2015-16,PS BHEK,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1210703905,2015-16,MS DARSEEN MOHRA,CHINKAH,HS SALAL,SALAL,Jammu and Kashmir,182312,,,,,,,,,,
REASI,1211301504,2015-16,MS LANCHA,MAHORE,GMS NIHOCH,SHIV RASS,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301601,2015-16,HSS SHAJROO,MAHORE,GHS SHAJROO,SHAJROO,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301602,2015-16,GGMS SHAJROO,MAHORE,GHS SHAJROO,SHAJROO,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301406,2015-16,PS KHUNDHALA,MAHORE,GHS LAR,SHADOLE,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301407,2015-16,PS KILGADI,MAHORE,GHS LAR,SHADOLE,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301408,2015-16,PS KOUR GALI,MAHORE,GHS LAR,SHADOLE,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301501,2015-16,MS SHIV RASS,MAHORE,GMS NIHOCH,SHIV RASS,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301502,2015-16,PS CHAKLY,MAHORE,GMS NIHOCH,SHIV RASS,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211300608,2015-16,PS BORAN BAGGA,MAHORE,GMS JAMESLAN,GULAB GARH,Jammu and Kashmir,118231,,,,,,,,,,
REASI,1211300609,2015-16,PS KANGNI,MAHORE,GHSS GULAB GARH,GULAB GARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211300610,2015-16,PS NARH WAGAN,MAHORE,GHSS GULAB GARH,GULAB GARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211300611,2015-16,PS WAGAN,MAHORE,GHSS GULAB GARH,GULAB GARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301324,2015-16,PS UPPER DHAKA,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301325,2015-16,PS BADORA,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301326,2015-16,PS LOWER BAGGA,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
REASI,1211301327,2015-16,PS KHAMERBAIN,MAHORE,GMS SARH,SARH,Jammu and Kashmir,182315,,,,,,,,,,
BARAMULA,1021504401,2015-16,MS LISAR,ROHAMA,HS SARIPORA,LAISER,Jammu and Kashmir,193301,,,,,,,,,,
